rank,handler,call_name,registered_name,size,country,mu,sigma,displayed_rating,tier,provisional,num_runs,last_competition
585,Sanna Ahola,,MUSTA TULI SMAUG,Small,,24.8391,4.7372,1425.1,Competitor,true,11,Midsummer Dog Sports Festival 2024
586,Kajsa Liljeblom,,MUKAMAS JÄNNÄN ÄÄRELLÄ,Small,,24.8286,4.7378,1424.6,Competitor,true,11,Midsummer Dog Sports Festival 2024
587,Zäch Martin,Estrella,,Small,,28.9279,6.1057,1424.4,Competitor,true,6,Austrian Agility Open 2025
588,Hödl Ronja,Daisy,Xandra’s Daisy Blackdiamondshelties Daisy,Small,AUT,25.5226,4.9718,1424.3,Competitor,true,10,Slovenian Open 2025
589,Estelle Cosson,,TYRA LA NOIRE,Small,FRA,29.8186,6.4125,1423.2,Competitor,true,5,Alpine Agility Open 2025
590,Pihla Lohi,,URBAN WONDER THEORY OF MIND,Small,,24.7315,4.732,1421.4,Competitor,true,11,Midsummer Dog Sports Festival 2024
591,Iben Nordstrøm Styve,,"Russell Yards Myown Magic Miracle, Robyn",Small,NOR,27.081,5.5185,1421.0,Competitor,true,8,Norwegian Open 2025
592,Renée Jansen,Nash,,Small,,26.2195,5.2415,1419.8,Competitor,true,9,Dutch Open 2025
593,Aušra Volosenkinienė,Biscotti,,Small,LTU,28.7814,6.1016,1419.1,Competitor,true,6,Croatian Open 2024
594,Kseniia Dudych,Barney,,Small,UKR,26.1731,5.2363,1418.6,Competitor,true,9,"Polish Open SOFT 2025 (XS, S & M)"
595,Ines Valentić,,Clooney Maria Sirrah Ni,Small,SVN,26.1798,5.2421,1418.1,Competitor,true,9,Slovenian Open 2025
596,Laure Jaquinet,Mia,,Small,CHE,28.7163,6.0892,1418.0,Competitor,true,6,ProsecCup 2025
597,Hanna Degerman,,TINY CHOICE OTUS,Small,FIN,26.1117,5.2233,1417.7,Competitor,true,9,Midsummer Dog Sports Festival 2025
598,Schmid Urs,,Peyas Blooming Flower Sumire Peya,Small,,27.8138,5.7905,1417.7,Competitor,true,7,Prague Agility Party 2025
599,Raymond van Tilburg,Juul,,Small,,26.1241,5.2412,1416.0,Competitor,true,9,Dutch Open 2025
600,Ágnes Fülöp,,YOU ONLY LIVE ONCE from Astro Team,Small,,27.7311,5.7779,1415.9,Competitor,true,7,Moravia Open 2025
601,giulia zurma,cp,,Small,ITA,28.7019,6.1166,1414.1,Competitor,true,6,ProsecCup 2024
602,Claus Andersen,Elverlamshuset's Dea,,Small,DNK,29.3917,6.3507,1413.6,Competitor,true,5,AWC 2025
603,Herzog Anna,Mahea,,Small,AUT,29.5332,6.3999,1413.3,Competitor,true,5,Austrian Agility Open 2025
604,Conni Raschbauer,,Tycancy Let‘s Go,Small,AUT,27.7371,5.8027,1413.2,Competitor,true,7,Moravia Open 2024
605,Zuzana Batlová,,Felix od Petrovických Pláňat,Small,,29.5509,6.4182,1411.8,Competitor,true,5,Moravia Open 2025
606,Leanne Loef,Ronja,,Small,,25.9825,5.2363,1410.9,Competitor,true,9,Dutch Open 2025
607,Camilla  Zambotto,,FACE OF GOLD OF SUMMERGARDEN,Small,ITA,26.7952,5.5111,1410.5,Competitor,true,8,JOAWC/SOAWC 2025
608,Hanna-Leena Kujala,,JUST FOR YOU OF GREAT PROMISE,Small,,29.5526,6.4333,1410.1,Competitor,true,5,Midsummer Dog Sports Festival 2025
609,Klara Janakova,JJ,,Small,CZE,27.6959,5.8162,1409.9,Competitor,true,7,"Polish Open 2024 (XS, S & M)"
610,Egle Tamulioniene,NewYork,,Small,LTU,28.5463,6.1038,1409.4,Competitor,true,6,"Polish Open SOFT 2025 (XS, S & M)"
611,Signe K.Gundersen,,Hubbabubba Mick From the Beauty Bats,Small,NOR,28.3447,6.0391,1409.1,Competitor,true,6,AWC 2025
612,Héctor Díaz,,Just Do It,Small,COL,29.5326,6.4367,1408.9,Competitor,true,5,EO 2025
613,Sophie Rose,Cara,,Small,DEU,27.5858,5.7884,1408.8,Competitor,true,7,EO 2025
614,Maiju Livio,,GHOSTEYE'S STORY OF THE AURORAS,Small,,26.7901,5.5252,1408.6,Competitor,true,8,Midsummer Dog Sports Festival 2025
615,Alba Campuzano Soro,Teddy,White Teddy Bear De Nudacan,Small,ESP,28.5695,6.1195,1408.4,Competitor,true,6,JOAWC/SOAWC 2025
616,Katka Růžičková,Ria,,Small,CZE,27.5335,5.7803,1407.7,Competitor,true,7,"Polish Open SOFT 2024 (XS, S & M)"
617,Galli Pamela,Olando,,Small,ITA,25.9048,5.2431,1407.0,Competitor,true,9,Prague Agility Party 2024
618,Jana Šedivá,Riki,,Small,CZE,28.5023,6.1114,1406.7,Competitor,true,6,"Polish Open SOFT 2025 (XS, S & M)"
619,Christina Victoria Brokerud,Ariel,,Small,NOR,29.4807,6.4414,1406.3,Competitor,true,5,Norwegian Open 2025
620,Nadine Kauf,Nox,,Small,DEU,28.4811,6.1089,1406.2,Competitor,true,6,"Polish Open SOFT 2025 (XS, S & M)"
621,Elke Mauws,Teline,Teline Of Poetry In Motion,Small,BEL,26.7109,5.5243,1405.5,Competitor,true,8,EO 2025
622,Thomas Saccani,Olga,Olga Des Monts D'Alavardi,Small,FRA,26.6842,5.5265,1404.2,Competitor,true,8,Norwegian Open 2024
623,Johanna Heinoja,,SCOTSTYLES SKY'S THE LIMIT,Small,,24.3124,4.7373,1404.0,Competitor,true,11,Midsummer Dog Sports Festival 2024
624,Kajsa Liljeblom,,Gjerulff Eager To Be Amazing,Small,,24.2786,4.7375,1402.6,Competitor,true,11,Midsummer Dog Sports Festival 2024
625,Korus Maciej,Jessi,,Small,POL,25.77,5.2402,1402.0,Competitor,true,9,Prague Agility Party 2024
626,Natasja Ebben,Djio,,Small,NLD,25.7626,5.2375,1402.0,Competitor,true,9,Dutch Open 2025
627,Kazumi Shinya,Claire,Claire Of Dog Farm Shinya Jp,Small,JPN,26.6023,5.5207,1401.6,Competitor,true,8,AWC 2025
628,Viktoriia Kalenychenko,Honey,,Small,UKR,27.4627,5.8126,1401.0,Competitor,true,7,"Polish Open 2024 (XS, S & M)"
629,Miroslava Sviežená,Evolution Emil,Evolution od Hájočky,Small,SVK,27.4495,5.8162,1400.0,Competitor,true,7,JOAWC/SOAWC 2025
630,Radka Sedláčková,Cookie,,Small,CZE,28.2975,6.1006,1399.8,Competitor,true,6,"Polish Open SOFT 2025 (XS, S & M)"
631,Juan Luis Fraile,Magik,,Small,ESP,29.3113,6.4409,1399.5,Competitor,true,5,EO 2025
632,Seidel Julia,Fussel,,Small,,29.3191,6.4453,1399.3,Competitor,true,5,Austrian Agility Open 2025
633,Laurina Kieffer,,Makao Du grand champ d#039aubertans,Small,,27.335,5.796,1397.9,Competitor,true,7,Prague Agility Party 2025
634,Belmiro Sousa,Be,Be Bolt Energy Of Luso Shelties,Small,PRT,26.4656,5.5196,1396.3,Competitor,true,8,AWC 2024
635,Jannes Hangkamer-Kühnen,Merle,,Small,DEU,28.2213,6.1105,1395.6,Competitor,true,6,"Polish Open 2026 (XS, S & M)"
636,Wabnigg Julia,Henriette,,Small,,29.0135,6.3818,1394.7,Competitor,true,5,Austrian Agility Open 2025
637,Elita  Umbra?ko,Irhaberki Reina,,Small,,29.1786,6.4449,1393.8,Competitor,true,5,Midsummer Dog Sports Festival 2024
638,Nathalie Tallarico,Bora,,Small,ITA,26.4238,5.5266,1393.8,Competitor,true,8,EO 2025
639,Raymond van Tilburg,Mayday,,Small,,25.5344,5.2385,1392.8,Competitor,true,9,Dutch Open 2025
640,Drbohlavová Jana,Abby,A3Ch Be Happy,Small,CZE,25.541,5.2467,1392.0,Competitor,true,9,Prague Agility Party 2024
641,Izabela Redo,India,,Small,POL,23.9683,4.7313,1391.0,Competitor,true,11,"Polish Open SOFT 2025 (XS, S & M)"
642,Agnieszka Kowalik,Gia,,Small,POL,28.0994,6.122,1389.3,Competitor,true,6,"Polish Open 2024 (XS, S & M)"
643,Tatjana Sabiun,Ebi,,Small,LTU,28.0482,6.1132,1388.3,Competitor,true,6,"Polish Open 2025 (XS, S & M)"
644,Denisa Ruzova,Buba,,Small,SVK,25.4442,5.2481,1388.0,Competitor,true,9,EO 2025
645,Danguole Januleviciene,Luna,,Small,LTU,28.0145,6.11,1387.4,Competitor,true,6,"Polish Open SOFT 2024 (XS, S & M)"
646,Samuel Sanchez,Taxi,Devongem Pride Rock,Small,ESP,29.0062,6.4454,1386.8,Competitor,true,5,EO 2024
647,Frank Gers,Sue,,Small,,25.3854,5.2436,1386.2,Competitor,true,9,Dutch Open 2025
648,Zvonko Valencak,junior,junior subline junior,Small,SVN,23.808,4.7267,1385.1,Competitor,true,11,Slovenian Open 2025
649,Claudia Comelli,Candy,,Small,ITA,23.116,4.4975,1384.9,Competitor,true,12,ProsecCup 2025
650,Ala Dankina,Kuki,,Small,LTU,27.9648,6.1217,1384.0,Competitor,true,6,"Polish Open 2024 (XS, S & M)"
651,David Ferrer,Ohana,,Small,ESP,28.9178,6.4432,1383.5,Competitor,true,5,EO 2025
652,Ebben Natasja,Digger,,Small,NLD,25.3222,5.246,1383.4,Competitor,true,9,Prague Agility Party 2024
653,Ďuricová Jitka,Eli,,Small,CZE,25.3225,5.2469,1383.3,Competitor,true,9,Prague Agility Party 2024
654,Adéla Havlíková,,A3Ch Porsche von Schnappi Schnapp,Small,CZE,27.8941,6.1206,1381.3,Competitor,true,6,Moravia Open 2024
655,Vilija Snorkienė,Džilis,Agile Fox Koryfej,Small,LTU,26.0881,5.522,1380.9,Competitor,true,8,AWC 2024
656,Jen Konrad,,Patuxent's Justa Wild Joy MX MXJ,Small,,25.2118,5.2368,1380.1,Competitor,true,9,Midsummer Dog Sports Festival 2025
657,Carmen Briceño De La Rosa,Siroco,,Small,ESP,28.7937,6.4354,1379.5,Competitor,true,5,EO 2025
658,Tereza Sobotkova,Juliette,,Small,CZE,27.8354,6.1254,1378.4,Competitor,true,6,"Polish Open 2024 (XS, S & M)"
659,Kučerová Martina,bety,,Small,CZE,25.1844,5.2467,1377.8,Competitor,true,9,Prague Agility Party 2024
660,Kateřina Růžičková,Ria,,Small,CZE,27.7761,6.114,1377.4,Competitor,true,6,"Polish Open SOFT 2025 (XS, S & M)"
661,Inga Celkiene,Grikis,,Small,LTU,27.7429,6.1068,1376.9,Competitor,true,6,"Polish Open SOFT 2024 (XS, S & M)"
662,Giedre Norvilaite,Cingis,,Small,LTU,27.6873,6.099,1375.6,Competitor,true,6,"Polish Open SOFT 2025 (XS, S & M)"
663,Magdalena Ziółkowska,Mazzi,Devongem Addicted To You,Small,POL,25.9612,5.5255,1375.4,Competitor,true,8,AWC 2025
664,Bacsinszky Éva,Havana,,Small,,24.2891,4.9773,1374.3,Competitor,true,10,Hungarian Open 2025
665,Irene Yrstad,Enzo,,Small,NOR,28.5851,6.4169,1373.4,Competitor,true,5,Norwegian Open 2025
666,Serena Ines Malgaroli,,DESTINY VS KARMA CLAUDIA GAUDINI GREENVALLEY,Small,ITA,27.6625,6.1184,1372.3,Competitor,true,6,ProsecCup 2024
667,Aiste Launagaite,Spookiss,,Small,LTU,25.8469,5.5181,1371.7,Competitor,true,8,"Polish Open 2026 (XS, S & M)"
668,Urska Maganja,,Fawn Kiwi vom Weissen Unterberg,Small,,27.5732,6.0943,1371.6,Competitor,true,6,Moravia Open 2025
669,Rasa Guobiene,Nesa,,Small,LTU,27.5742,6.0982,1371.2,Competitor,true,6,Croatian Open 2024
670,Signe Gundersen,Mick,Hubbabubba Mick From the Beauty Bats,Small,NOR,26.6883,5.8111,1370.2,Competitor,true,7,Nordic Agility Championship 2024
671,Sibylle Brunner,Sinimini,,Small,AUT,27.5713,6.1098,1369.7,Competitor,true,6,Slovenian Open 2024
672,Claudette Mo,Nacho,Armagedon Nacho of Sweetness Dreams,Small,BRA,25.8196,5.527,1369.5,Competitor,true,8,JOAWC/SOAWC 2025
673,Bente Liberg,Karma,Truly Yours True Spirit-Good Karma,Small,NOR,27.6005,6.1243,1369.1,Competitor,true,6,Norwegian Open 2024
674,Tuija Hyvättinen,,ALDERMOOR AMBER LOVE,Small,,23.4358,4.7385,1368.8,Competitor,true,11,Midsummer Dog Sports Festival 2024
675,Tuuli Vaino,Naya,,Small,EST,26.6147,5.7984,1368.8,Competitor,true,7,"Polish Open SOFT 2025 (XS, S & M)"
676,Hirtenfellner Marianne,Sleepy,Conny’s Sleepy of Willow Road Sleepy,Small,AUT,24.1646,4.984,1368.5,Competitor,true,10,Slovenian Open 2025
677,Shigeki Shibuya,Saki,,Small,JPN,24.9313,5.2434,1368.0,Competitor,true,9,Slovenian Open 2024
678,Katiuscia Scians,Blu,,Small,SVN,27.5115,6.1076,1367.6,Competitor,true,6,Slovenian Open 2024
679,Janne Grönroos,MINIMONSIN MANGOSTANI,,Small,FIN,26.6272,5.8163,1367.1,Competitor,true,7,Midsummer Dog Sports Festival 2025
680,Katarzyna Kujawa,Delta,,Small,POL,23.3958,4.74,1367.0,Competitor,true,11,"Polish Open SOFT 2024 (XS, S & M)"
681,Monique Hubrechts,Wings,,Small,,24.9001,5.2449,1366.6,Competitor,true,9,Dutch Open 2025
682,Sibylle Brunner,Noobsi,,Small,AUT,27.4646,6.1091,1365.5,Competitor,true,6,Slovenian Open 2024
683,Brice Rossignol,Shadow,Shadow black pearl la noire,Small,FRA,27.4918,6.1188,1365.4,Competitor,true,6,AWC 2025
684,Ola Kordas,,Airland Feel The Adrenaline,Small,POL,28.3236,6.4145,1363.2,Competitor,true,5,Moravia Open 2025
685,Veerle Baekelandt,Trix,,Small,BEL,25.6559,5.5258,1363.1,Competitor,true,8,EO 2025
686,Kathleen Mohr,Coconut -,,Small,,26.4689,5.8016,1362.6,Competitor,true,7,Prague Agility Party 2025
687,Paula Kuikka,,SCOTSTYLES IRISH CEILI,Small,FIN,25.6179,5.5259,1361.6,Competitor,true,8,Midsummer Dog Sports Festival 2025
688,Steinmayr Lena,Maja,,Small,AUT,24.7611,5.2438,1361.2,Competitor,true,9,Austrian Agility Open 2025
689,Larsen  Nela,Eba,,Small,CZE,24.7631,5.246,1361.0,Competitor,true,9,Prague Agility Party 2024
690,Franz-Josef Götzendorfer,Riddi,,Small,AUT,27.3284,6.1161,1359.2,Competitor,true,6,"Polish Open 2026 (XS, S & M)"
691,Maša Ceglar,Sookie,Ireen from the beauty bats Sookie,Small,SVN,23.1693,4.7302,1359.1,Competitor,true,11,Slovenian Open 2025
692,David Molina Gimeno,Lalmozara 007,,Small,ESP,28.2884,6.4419,1358.5,Competitor,true,5,EO 2025
693,Gintare Giliute-Sinke,Tristan,Tristan Vom Schwabenhoff,Small,DNK,24.639,5.2317,1357.8,Competitor,true,9,Norwegian Open 2025
694,Renate  Wabnigg,X,,Small,AUT,27.294,6.1182,1357.6,Competitor,true,6,Moravia Open 2024
695,Angie Benacquisto,Sundae,Nac Mach2 Quicksilver Cherry On Top Mxs Pad Mjs Pjd Xf T2b,Small,USA,25.5152,5.5278,1357.3,Competitor,true,8,EO 2025
696,Vesa Laikko,,TINY CHOICE FALINE,Small,FIN,24.6195,5.2369,1356.3,Competitor,true,9,Midsummer Dog Sports Festival 2025
697,Ornella Toni,,"Ciak, si gira!",Small,ITA,27.255,6.1177,1356.1,Competitor,true,6,ProsecCup 2024
698,Natalja Sois,Sofia,,Small,EST,27.2177,6.1076,1355.8,Competitor,true,6,"Polish Open SOFT 2024 (XS, S & M)"
699,Péntek Olivia,Lencse,,Small,,28.148,6.4177,1355.8,Competitor,true,5,Hungarian Open 2025
700,Sanna Rosengren,Fideli-Filou,,Small,SWE,23.8354,4.9841,1355.3,Competitor,true,10,Norwegian Open 2025
701,Hayden Brown,Onyx,Okie’s Onyx And Diamonds,Small,USA,26.2917,5.8144,1353.9,Competitor,true,7,JOAWC/SOAWC 2025
702,Zaleschak Marie,Savvy,Learn to fly around the world,Small,AUT,24.5784,5.2456,1353.7,Competitor,true,9,Prague Agility Party 2024
703,Magdalena Ziolkowska,Madek,,Small,POL,27.2076,6.1231,1353.5,Competitor,true,6,"Polish Open 2024 (XS, S & M)"
704,Storchová Ivana,Phoebe,,Small,CZE,24.5839,5.2489,1353.5,Competitor,true,9,Prague Agility Party 2024
705,Mészárosné Oláh Szabina Ivett,Szofi,Elinor du Moulin de Mcmonique,Small,,27.1007,6.0874,1353.5,Competitor,true,6,Hungarian Open 2025
706,Nathalie Thomas,Kira,Kira Denali Aus Der Strubklamm,Small,CHE,25.3902,5.5281,1352.2,Competitor,true,8,EO 2025
707,Diane Quonils,Risky,,Small,,24.5115,5.2406,1351.6,Competitor,true,9,Dutch Open 2025
708,Martina Sigmundová,Iška,,Small,CZE,24.5173,5.251,1350.6,Competitor,true,9,"Polish Open 2025 (XS, S & M)"
709,Valerie Samlíková,Tamika,,Small,CZE,27.0959,6.1167,1349.8,Competitor,true,6,"Polish Open 2026 (XS, S & M)"
710,Heidi Rantakare,,CHANZONET TENDERLY YOURS,Small,,25.2956,5.5245,1348.9,Competitor,true,8,Midsummer Dog Sports Festival 2025
711,Anna Woroniecka,Taco,,Small,POL,22.9316,4.7381,1348.7,Competitor,true,11,"Polish Open SOFT 2025 (XS, S & M)"
712,Peter Konôpka,,Gonna Rock Your World,Small,,23.6592,4.9803,1348.7,Competitor,true,10,Moravia Open 2025
713,Roberta Magno,cp,,Small,ITA,27.06,6.116,1348.5,Competitor,true,6,ProsecCup 2024
714,Henna Kuokkanen,X-FILES,,Small,,25.2859,5.5245,1348.5,Competitor,true,8,Midsummer Dog Sports Festival 2025
715,Ágoston Adrienn,Azura,,Small,,27.9651,6.419,1348.3,Competitor,true,5,Austrian Agility Open 2025
716,Iryna Lartseva,Forward X-Factor,Forward Ukraine Flash,Small,UKR,26.8676,6.0592,1347.6,Competitor,true,6,Moravia Open 2025
717,Okanovic Sandi,Mars,,Small,SVN,27.0309,6.1143,1347.5,Competitor,true,6,Austrian Agility Open 2025
718,Benedicte Grasli,Saga,,Small,NOR,28.0182,6.4442,1347.4,Competitor,true,5,Norwegian Open 2025
719,Leo Beyens,Deeks,,Small,,24.409,5.2417,1347.4,Competitor,true,9,Dutch Open 2025
720,Ola Skoczeń,Niko,,Small,POL,27.0192,6.1133,1347.2,Competitor,true,6,"Polish Open SOFT 2025 (XS, S & M)"
721,Christelle Riot Bretecher,Ti Sushi,,Small,FRA,27.959,6.4384,1345.8,Competitor,true,5,EO 2025
722,Sini Eriksson,MUSTANTASSUN PIKKUPRINSSI,,Small,,23.5907,4.9878,1345.1,Competitor,true,10,Midsummer Dog Sports Festival 2024
723,Lemmens Nele,Jane,,Small,,27.8156,6.3957,1345.1,Competitor,true,5,Austrian Agility Open 2025
724,Sini Marjola,Kerttu,,Small,FIN,27.9335,6.4382,1344.8,Competitor,true,5,Norwegian Open 2025
725,Laura Fuxova,Monty,,Small,CZE,24.3738,5.2529,1344.6,Competitor,true,9,JOAWC/SOAWC 2025
726,Serena Ines Malgaroli,,ZARA CLAUDIA GAUDINI GREENVALLEY,Small,ITA,26.9446,6.1156,1343.9,Competitor,true,6,ProsecCup 2024
727,Liviana Carriero,,AMICO TERRIER'S MONA LISA SMILE,Small,ITA,26.9289,6.1132,1343.6,Competitor,true,6,ProsecCup 2024
728,Cathy Taylor,Fancy,,Small,CAN,25.1652,5.5277,1343.3,Competitor,true,8,EO 2025
729,Maja Szymańska,Monti,,Small,POL,25.1663,5.5293,1343.1,Competitor,true,8,Norwegian Open 2024
730,Sabrina Liochon,Pin-up,,Small,FRA,27.7991,6.4096,1342.8,Competitor,true,5,Alpine Agility Open 2025
731,Zdenka Kyšová,Lejdy,,Small,CZE,26.8429,6.096,1342.2,Competitor,true,6,"Polish Open SOFT 2025 (XS, S & M)"
732,Edvin Persson,My,,Small,SWE,25.9682,5.8054,1342.1,Competitor,true,7,Norwegian Open 2025
733,Fazekas Emese,Yoru,,Small,HUN,24.2591,5.2378,1341.8,Competitor,true,9,EO 2025
734,Händschke Lexi,Pikachu,,Small,DEU,26.8944,6.118,1341.6,Competitor,true,6,JOAWC/SOAWC 2025
735,Vanessa Remačova,Bailey,,Small,CZE,26.8662,6.1225,1340.0,Competitor,true,6,"Polish Open 2024 (XS, S & M)"
736,Emmiina Abrahamsson,,TWISTED SERENITY BLACK SHADES OF SVARTISEN,Small,FIN,27.7793,6.4293,1339.7,Competitor,true,5,Midsummer Dog Sports Festival 2025
737,Lydia Karakonstanti,Quinny,,Small,GRC,27.8097,6.44,1339.6,Competitor,true,5,EO 2025
738,Julia Lassagård,Charly,,Small,SWE,27.7419,6.428,1338.3,Competitor,true,5,Norwegian Open 2025
739,Wakano Schmid,,Ebisu vom Schwabenhof Schwabenhof,Small,,25.868,5.8052,1338.1,Competitor,true,7,Prague Agility Party 2025
740,Outi Hälli,HYMY,,Small,,22.5266,4.6994,1337.1,Competitor,true,11,Midsummer Dog Sports Festival 2024
741,Anna Pazdrowska,Alex,,Small,POL,26.7603,6.1135,1336.8,Competitor,true,6,"Polish Open SOFT 2024 (XS, S & M)"
742,Raggautz Lisa,Lilly,,Small,,27.7362,6.4419,1336.4,Competitor,true,5,Austrian Agility Open 2025
743,Hanne Skjelstad,Lima,,Small,NOR,27.6967,6.4385,1335.2,Competitor,true,5,Norwegian Open 2025
744,Meier Daniela,Apollo,,Small,DEU,24.1143,5.2473,1334.9,Competitor,true,9,Prague Agility Party 2024
745,Markéta Zavadilová,,A3Ch Una Unica Koryfej,Small,,27.6791,6.4396,1334.4,Competitor,true,5,Moravia Open 2024
746,Pasi Vesenterä,Iasha Kham-Mi,,Small,FIN,25.8073,5.8169,1334.3,Competitor,true,7,Midsummer Dog Sports Festival 2025
747,Drescher Daniela,Maze,,Small,DEU,24.09,5.2472,1333.9,Competitor,true,9,Prague Agility Party 2024
748,Pavla Marková,Dee,,Small,CZE,24.0798,5.2439,1333.9,Competitor,true,9,"Polish Open 2026 (XS, S & M)"
749,Monika Adamson,Kerek-Ful Liilia,,Small,EST,24.892,5.5244,1332.8,Competitor,true,8,Midsummer Dog Sports Festival 2025
750,Pavlína Špinková,Toffi,,Small,CZE,26.6413,6.1107,1332.4,Competitor,true,6,"Polish Open 2026 (XS, S & M)"
751,Marianna Sipka,Kiky,,Small,HUN,27.6078,6.4393,1331.6,Competitor,true,5,EO 2025
752,Ausra Volosenkiniene,Soya,,Small,LTU,26.6206,6.1253,1329.8,Competitor,true,6,"Polish Open 2024 (XS, S & M)"
753,Lucie Jurenková,,Dobby Pap Novterpod,Small,,26.5584,6.1195,1328.0,Competitor,true,6,Moravia Open 2024
754,Irene Yrstad,Zalto,,Small,NOR,25.576,5.7921,1328.0,Competitor,true,7,Norwegian Open 2025
755,Birgit Brinkmann,,Clarissa Claudia Gaudini Greenvalley Lina,Small,AUT,27.4833,6.4356,1327.1,Competitor,true,5,Slovenian Open 2025
756,Camilla Sandbakk,Izzy,,Small,NOR,25.5027,5.7862,1325.8,Competitor,true,7,Norwegian Open 2025
757,Roland Kolenko,Leni Leni,,Small,SVN,27.4439,6.4326,1325.8,Competitor,true,5,Slovenian Open 2025
758,Lovisa Torstensson,Asta,,Small,SWE,27.4156,6.4241,1325.7,Competitor,true,5,Norwegian Open 2025
759,Chiara Hofmayer,Hook,My Magic OD Hearts On Fire,Small,DEU,23.8632,5.2453,1325.1,Competitor,true,9,Norwegian Open 2025
760,István Szalma,Ravi,,Small,HUN,26.4433,6.1247,1322.8,Competitor,true,6,"Polish Open 2024 (XS, S & M)"
761,Vocelková Alena,Nikouník,,Small,CZE,23.7602,5.2461,1320.9,Competitor,true,9,Prague Agility Party 2024
762,Mirit Shahar Margalit,M,,Small,ISR,27.2942,6.426,1320.6,Competitor,true,5,EO 2025
763,Nadine Alshut,Hoot,,Small,DEU,26.3557,6.1198,1319.9,Competitor,true,6,"Polish Open SOFT 2025 (XS, S & M)"
764,Ola Szydłowska,Hopie,,Small,POL,26.3227,6.1116,1319.5,Competitor,true,6,"Polish Open SOFT 2024 (XS, S & M)"
765,David Molina Gimeno,007,L'Almozara Cero Cero Siete My Name Is Set,Small,ESP,26.3352,6.121,1318.9,Competitor,true,6,AWC 2025
766,Liana Pradella,,ROKKITASSUN LITTLE MAN IN BLACK,Small,ITA,26.2795,6.1111,1317.8,Competitor,true,6,ProsecCup 2024
767,Erika Molas Coll,Quentin,,Small,HUN,26.2515,6.1067,1317.3,Competitor,true,6,"Polish Open 2026 (XS, S & M)"
768,Šaling Monika,oky,,Small,,26.2705,6.1147,1317.1,Competitor,true,6,Austrian Agility Open 2025
769,Fabienne Rimann,,Don't Mess With Fajita of Impressive Twilight,Small,CHE,25.1221,5.7323,1317.0,Competitor,true,7,Alpine Agility Open 2024
770,Elita Umbraško,Sinda,,Small,LVA,26.2414,6.1092,1316.5,Competitor,true,6,"Polish Open SOFT 2025 (XS, S & M)"
771,Olga Komorowska,Liczi,,Small,POL,26.2811,6.1242,1316.3,Competitor,true,6,"Polish Open 2024 (XS, S & M)"
772,Jennifer Wittrich,Terriyaki,,Small,AUT,22.0899,4.7302,1316.0,Competitor,true,11,Slovenian Open 2024
773,Wendy Oliver Beavis,Zoom,,Small,PRT,24.4774,5.5282,1315.7,Competitor,true,8,EO 2025
774,Prinz Hannah,Dali,,Small,AUT,26.229,6.1127,1315.6,Competitor,true,6,Austrian Agility Open 2025
775,Aline Mabillard,Yuna,,Small,CHE,26.2474,6.1248,1314.9,Competitor,true,6,"Polish Open 2024 (XS, S & M)"
776,Michael Ivo Ehrmann,Cody,,Small,DEU,26.1941,6.1102,1314.5,Competitor,true,6,Slovenian Open 2024
777,Anna Jaworska,Zinna,,Small,POL,26.2252,6.1239,1314.1,Competitor,true,6,"Polish Open 2024 (XS, S & M)"
778,Laura Rajavaara,,Snowglow'S Waiting For You,Small,FIN,25.2753,5.8136,1313.4,Competitor,true,7,Midsummer Dog Sports Festival 2025
779,Miruš Antalova,,Greisy Grey Koryfej,Small,,26.1714,6.1145,1313.1,Competitor,true,6,Moravia Open 2025
780,Lisa Brunner,,William Wallace of Summergarden,Small,AUT,26.1634,6.1193,1312.2,Competitor,true,6,Moravia Open 2024
781,Alena Nejedlá,,A3Ch Fiona Jet Bat,Small,CZE,26.1378,6.1139,1311.8,Competitor,true,6,Moravia Open 2025
782,Sanna Katainen,,MARMOTINA HELL YES,Small,,23.5384,5.249,1311.7,Competitor,true,9,Midsummer Dog Sports Festival 2024
783,Kristýna Benešová,Bee,,Small,CZE,26.1062,6.1189,1310.0,Competitor,true,6,"Polish Open SOFT 2024 (XS, S & M)"
