Id,Handler,Country,CallName,RegisteredName,SizeCategory,Slug
3960,Els Van Hauwermeiren,BEL,Twix,O'Twix Du Grand Champ D'Aubertans (Twix),S,els-van-hauwermeiren-twix
3082,Els Verbeke,BEL,,Curls Of Joy Toke,M,els-verbeke
6800,Els Verbeke,BEL,Pixel,,L,els-verbeke-pixel
6902,Elsa Karvonen,FIN,Korhone,,M,elsa-karvonen-korhone
1536,Elsa Sarvikivi,,,FOULA'S SPECIAL BLUE WILDWOOD FLOWER,M,elsa-sarvikivi-2
1376,Elsa Sarvikivi,,,CHEERYMAI BLUE LIKE YODELMODEL,S,elsa-sarvikivi
6075,Elsa Sarvikivi,,KUUNHOHTEEN SUMUPILVI,,S,elsa-sarvikivi-kuunhohteen-sumupilvi
1666,Elsa Sarvikivi,,Sofi,,S,elsa-sarvikivi-sofi
3847,Elsa Soo,SGP,Chasey,Chase Blonde (Chasey),M,elsa-soo-chasey
7934,Elsa Soo,SGP,Kaya,,M,elsa-soo-kaya
7788,Elsa Soo,SGP,Magic,,I,elsa-soo-magic
3651,Elsa Soo,SGP,Venus,Devongem Lite Of Nite Cosmic (Venus),I,elsa-soo-venus
4860,Else Germundson,NOR,Polka ⭐,,S,else-germundson-polka
1159,Else Wilhelmina Meerkerk,ITA,,ROKKITASSUN ZIP CODE DOUBLE ZERO,M,else-wilhelmina-meerkerk
4586,Else-marit Bryn,NOR,Madde,,M,else-marit-bryn-madde
4647,Else-marit Bryn,NOR,Märtha,,M,else-marit-bryn-martha
7919,Else-marit Bryn,NOR,Oja <3,,M,else-marit-bryn-oja-3
6561,Elsie Lomas,GBR,Toastie,,I,elsie-lomas-toastie
4123,Eltna Karasjova,LVA,Way,,I,eltna-karasjova-way
2466,Elvira Lundgren,SWE,Dalorogården R-Troll,,I,elvira-lundgren-dalorogarden-r-troll
8355,Elżbieta Kałaska-Terejko,,Amber,Kela Energizer,I,elzbieta-kalaska-terejko-amber
5300,Elżbieta Kukharchuk,POL,Spy,SPIRIT Alchera (Spy),L,elzbieta-kukharchuk-spy
6171,Ema Brunovská,SVK,Bailey,Bailey Bailey,L,ema-brunovska-bailey
2463,Ema Kmotríková,SVK,Moly,,I,ema-kmotrikova-moly
7497,Ema Plaštiaková,,,Honey Hope Bellamoon,M,ema-plastiakova
2695,Ema Slivková,SVK,,Cioccolata Properipes Ochi,L,ema-slivkova
8182,Ema Slivková,SVK,Chilli,Cioccolatta Properipes Ochi,L,ema-slivkova-chilli
878,Emanuel Hetych,AUT,Wiz,Wiz,L,emanuel-hetych-wiz
1976,Emanuel Hetych,AUT,Wizz,,L,emanuel-hetych-wizz
1185,Emanuela Bordignon,ITA,BRICCIBA'S COCAINE,,S,emanuela-bordignon-briccibas-cocaine
5164,Emanuela Tornaboni,ITA,DIABOLIK INVERTIGO,,L,emanuela-tornaboni-diabolik-invertigo
2702,Emanuele Alfidi,ITA,,Jet To Rio,L,emanuele-alfidi
240,Emanuele Bartoli,ITA,SWEETCHUCK,,L,emanuele-bartoli-sweetchuck
1052,Emanuele Mondati,ITA,Yama,YAMA THE BUTTERFLY EFFECT,L,emanuele-mondati
186,Emanuele Perbellini,ITA,IVAR,,L,emanuele-perbellini-ivar
229,Emanuele Scappini,ITA,,BITTER SWEET NIRVANA SOUL,L,emanuele-scappini
7976,Emelie Hammarlund,SWE,Maui,,M,emelie-hammarlund-maui
4525,Emelie magnusson,SWE,Link,,L,emelie-magnusson-link
4404,Emelie magnusson,SWE,Missil,,I,emelie-magnusson-missil
7175,Emerson Curvelo,BRA,Turbina,,I,emerson-curvelo-turbina
5459,Emese Kovács,HUN,,Dangerous Love Rebell Represent Nova,L,emese-kovacs
4481,Emilia Anna Tuulia Eerola,FIN,Miks,,L,emilia-anna-tuulia-eerola-miks
5839,Emilia Eerola,FIN,,VINDICATE'S POLITE POMMAC,L,emilia-eerola
7914,Emilia Eerola,FIN,Miks,,L,emilia-eerola-miks
6113,Emilia Hammar,,,SUPER PLAY'S KEY OF THE VICTORY,S,emilia-hammar
7853,Emilia Lindström,FIN,Enso,,L,emilia-lindstrom-enso
3843,Emilia Lindström,FIN,Lix,Musicnumberthree (Lix),M,emilia-lindstrom-lix
7872,Emilia Lindström,FIN,Sam,,L,emilia-lindstrom-sam
7890,Emilia O'keeffe,SWE,Kaylo,,L,emilia-okeeffe-kaylo
8117,Emilia Roos,SWE,Pyro,,L,emilia-roos-pyro
4146,Emilia Tziliou,GRC,Destiny,"Destiny ""Destiny """,L,emilia-tziliou-destiny
4131,Emilia Tziliou,GRC,Mora,"Jailhouse rock of break the silence ""Mora""",L,emilia-tziliou-mora
4188,Emilia Tziliou,GRC,Remeny,"Koves Berci Betyar Remeny ""Remeny""",M,emilia-tziliou-remeny
8125,Emilie Billander,SWE,Totoro,,L,emilie-billander-totoro
4780,Emilie Heggen,NOR,Zelma,,S,emilie-heggen-zelma
4909,Emilie Heggen,NOR,Ztella,,M,emilie-heggen-ztella
3772,Emilie Sales,FRA,Pep's,Pep's Gunly De Loustalarie Des Bourdalats (Pep's),L,emilie-sales-peps
3786,Emily Horan,CAN,Tri,Tried N True (Tri),L,emily-horan-tri
3611,Emily Klarman,USA,Vanish,Nac Without A Trace Mx Mxj,I,emily-klarman-vanish
3760,Emina Psarić Copić,HRV,Talent,Talent (Talent),L,emina-psaric-copic-talent
1807,Emina Psarić Copić,HRV,Teli,"Talent ""Teli""",L,emina-psaric-copic-teli
6916,Emma Anna Molnár,HUN,Madzag,,M,emma-anna-molnar-madzag
6569,Emma Aubrée,FRA,Oskhan,,I,emma-aubree-oskhan
3054,Emma Bayonet,USA,,Why So Shiny?,S,emma-bayonet
6450,Emma Doležalová,,,Absolutely First Rivoli Famiglia,L,emma-dolezalova
3712,Emma Eriksson,SWE,Essie,My Nr One Essie,L,emma-eriksson-essie
1229,Emma Hiilesniemi,FIN,,KERTAKAIKKIAAN TÄTÄ TOUHUA,L,emma-hiilesniemi
1447,Emma Hiilesniemi,FIN,,FLIGHTMASTER SO RED,I,emma-hiilesniemi-2
5840,Emma Hiilesniemi,FIN,,EXCEL THE ACE LOVELENIA,L,emma-hiilesniemi-3
6099,Emma Hiilesniemi,FIN,Felix,,I,emma-hiilesniemi-felix
7852,Emma Hiilesniemi,FIN,Pepsi,,L,emma-hiilesniemi-pepsi
7217,Emma Hiilesniemi,FIN,Siri,,L,emma-hiilesniemi-siri
4386,Emma Johanna Hiilesniemi,FIN,Felix,,I,emma-johanna-hiilesniemi-felix
4526,Emma Johanna Hiilesniemi,FIN,Siri,,L,emma-johanna-hiilesniemi-siri
2960,Emma Kamunen,FIN,,Foxilux Wikkelä Wilma,S,emma-kamunen
2788,Emma Kamunen,FIN,Debbie´S Monocerotis,,M,emma-kamunen-debbies-monocerotis
7894,Emma Karlsson,SWE,Vera,,L,emma-karlsson-vera
7832,Emma Karlsson,SWE,Wintra,,I,emma-karlsson-wintra
3017,Emma Krištínová,SVK,Dasty,,S,emma-kristinova-dasty
3197,Emma Lang,CHE,Ella,,L,emma-lang-ella
7935,Emma Lindbom,SWE,Krut,,M,emma-lindbom-krut
8071,Emma Lindbom,SWE,Yale,,S,emma-lindbom-yale
2054,Emma Matila,FIN,Vasco,,S,emma-matila-vasco
6127,Emma Mikkonen,,,THUNDERCLAP ECHO OF THE WIND,S,emma-mikkonen
2498,Emma Muñoz Clavel,ESP,Deva,,I,emma-munoz-clavel-deva
6772,Emma Muñoz Clavel,ESP,Fish,,L,emma-munoz-clavel-fish
1625,Emma Palmu,,Hertta,,M,emma-palmu-hertta
1145,Emma Persello,FRA,,Samy Du Roc de la Bevera,M,emma-persello
5878,Emma Puolakka,,,CIRROCUMULUS FINESSI FESTINA LENTE,M,emma-puolakka
159,Emma Superti,ITA,Ariel,ARIEL THE PRINCESS DEI MATIBLU,L,emma-superti
1119,Emma Superti,ITA,Like,JUST LIKE STARTING OVER DEI MATIBLU,L,emma-superti-2
4804,Emma Thorsell,SWE,Bubbel,,S,emma-thorsell-bubbel
7787,Emma Thorsell,SWE,Pink,,I,emma-thorsell-pink
4721,Emma Thorsell,SWE,Poppa,,S,emma-thorsell-poppa
1307,Emma-Kaisa Ruhala,,,CHILLY BREEZE CLOUDED LEOPARD,M,emma-kaisa-ruhala
2379,Emmanuel Melain,FRA,Joy,Mawlch Joy,I,emmanuel-melain-mawlch-joy
6423,Emmelie Mortensen,,,Gjerulff Great Mississippi river,I,emmelie-mortensen
8079,Emmelie Vestlund Elf,SWE,Epic,,S,emmelie-vestlund-elf-epic
7996,Emmelie Vestlund Elf,SWE,Kit,,M,emmelie-vestlund-elf-kit
3207,Emmelie Vibe Mortensen,DNK,Tommy,,L,emmelie-vibe-mortensen-tommy
6024,Emmi Hänninen,,TASAPAINON AAMUKASTE,,L,emmi-hanninen-tasapainon-aamukaste
4510,Emmi Lavikka,FIN,Hukka,,L,emmi-lavikka-hukka
1433,Emmi Mustaniemi,,,MISTY HIGHLAND NONSTOP,I,emmi-mustaniemi
1531,Emmi Mustaniemi,,CAFŚ,,I,emmi-mustaniemi-cafs
1454,Emmi Mustaniemi,,CAFÚ,,I,emmi-mustaniemi-cafu
1609,Emmi Mustaniemi,,Leija,,I,emmi-mustaniemi-leija
1342,Emmi Sarvikivi,,,Snowglow's Last Drop Falls,M,emmi-sarvikivi
1317,Emmiina Abrahamsson,FIN,,O'OU RADICAL RABBIT,M,emmiina-abrahamsson
1335,Emmiina Abrahamsson,FIN,,O'OU RADIANT RAGAMUFFIN,M,emmiina-abrahamsson-2
6004,Emmiina Abrahamsson,FIN,,TWISTED SERENITY BLACK SHADES OF SVARTISEN,S,emmiina-abrahamsson-3
1649,Emmiina Abrahamsson,FIN,Curu,,M,emmiina-abrahamsson-curu
1640,Emmiina Abrahamsson,FIN,Hikka,,M,emmiina-abrahamsson-hikka
1343,Emmiina Abrahamsson,FIN,KIVASTI RÄHINÄRAKKAUTTA,,M,emmiina-abrahamsson-kivasti-rahinarakkautta
5884,Emmiina Abrahamsson,FIN,KUUNHOHTEEN POUTAPILVI,,M,emmiina-abrahamsson-kuunhohteen-poutapilvi
1650,Emmiina Abrahamsson,FIN,Pupu,,M,emmiina-abrahamsson-pupu
6082,Emmi-Kristiina Vainio,,,EVEN DARKER EVEN WILDER,L,emmi-kristiina-vainio
6095,Emmi-Kristiina Vainio,,,PÄHKÄHULLUN KERTA KIELLON PÄÄLLE,I,emmi-kristiina-vainio-2
3293,Emmy Sahlsten,SWE,Camichi´s Pavarotti,,S,emmy-sahlsten-camichis-pavarotti
2944,Emmy Sahlsten,SWE,Zuperzven,,S,emmy-sahlsten-zuperzven
5084,Engelen Claudia,NLD,Sep,,S,engelen-claudia-sep
3320,Engelen Claudia,NLD,Tex-Mex,Born to Bark Gates of Heaven,I,engelen-claudia-tex-mex
853,Engler Zsófia,,Bute,Explosive Bute from Extreme Team,L,engler-zsofia-bute
51,enrico collini,ITA,Bagheera,KIM POSSIBLE TO SHARK ZANZIBAR,I,enrico-collini
284,enrico collini,ITA,Momo,Amorepsiche (Momo),M,enrico-collini-amorepsiche
132,Enrico Coscarelli,ITA,,DREAM WITH ME T,L,enrico-coscarelli
304,Enrico Coscarelli,ITA,,OSVALDO DI SPIRIT'S DOG,M,enrico-coscarelli-2
3935,Enrico Coscarelli,ITA,LOLITA,Iabadabadú (Lolita),S,enrico-coscarelli-lolita
236,Enrico Sguilla,ITA,,MY LITTLE BLUE RAPTOR,L,enrico-sguilla
2878,Enrique Lleixa Cerezuela,ESP,Maria Petarda,,S,enrique-lleixa-cerezuela-maria-petarda
7727,Enya Habel,SWE,,Brainpools Mindful Missil,S,enya-habel-2
7590,Enya Habel,SWE,,Agilitypower Be InZane Ryu,L,enya-habel
3914,Enya Habel,SWE,Party,Brainpool's Mindful Missil,S,enya-habel-party
3704,Enya Habel,SWE,Zane,Agility Power Be Inzane Ryu,L,enya-habel-zane
2935,Enya Lexander,SWE,,Gold Zita's Polka,S,enya-lexander
1040,Enzo Corvaglia,ITA,,BLACK BRI AT PATAVIENTO,I,enzo-corvaglia
1063,Enzo Corvaglia,ITA,,"""sir Liò"" Shepworld's First son for the wind paws",L,enzo-corvaglia-2
1131,Enzo Corvaglia,ITA,,BLACKSHEEP PRINCESS FLU AT PATAVIENTO,L,enzo-corvaglia-3
2615,Enzo Corvaglia,ITA,Liò sheepworld,,L,enzo-corvaglia-lio-sheepworld
3956,Eri Kinomoto,JPN,Makana,Chianti Mako Jp's Rizzoli (Makana),S,eri-kinomoto-makana
2592,Eric Cyr,CAN,,Hot N Spicy Lisbonne on Sea,L,eric-cyr
2616,Eric Grenier,CAN,Everest,Hi Q Away Team For Everest,L,eric-grenier
7038,Eric Guilmand,FRA,Paillette,,S,eric-guilmand-paillette
4783,Erica Lundkvist Siltberg,SWE,Tuss,,S,erica-lundkvist-siltberg-tuss
1309,Erica Nykvist,,LAHJAKAS NANNAANANANA,,M,erica-nykvist-lahjakas-nannaananana
6145,Erik Dančišak,CZE,,Mawlch Loos Losi,L,erik-dancisak
510,Erik Dančišak,CZE,Loosí,"Mawlch Loos ""Loosí""",L,erik-dancisak-loosi
4942,Erik Dančišak,CZE,Nessie,NNL F Muse Nessie,L,erik-dancisak-nessie
6173,Erik Ivanov,BGR,Kaizen,Velox Crur Salamander Kaizen,L,erik-ivanov
871,Erik Ivanov,BGR,Togo,Togo,L,erik-ivanov-togo
2957,Erik Řehola,CZE,,Baccara Top Narcis,S,erik-rehola-2
2790,Erik Řehola,CZE,,Catlin Roxy Diamond,M,erik-rehola
6845,Erik Řehola,CZE,Kimi Mňaudra,,M,erik-rehola-kimi-mnaudra
7173,Erik Stoeten,NLD,Vegas,,I,erik-stoeten-vegas
1369,Erika Englund,,Lucky,SADDLEBAG VI LUCKY ONE,S,erika-englund
2294,Erika Gasparova,SVK,,Amromeka Illuminating yellow,S,erika-gasparova
2050,Erika Gasparova,SVK,Dorka,Amromeka Illuminating Yellow (Dorka),S,erika-gasparova-dorka
6855,Erika Giacomozzi,ITA,Ganesh,,M,erika-giacomozzi-ganesh
5836,Erika Joy Isabella Nordberg,,,Airland living in a hole in one,L,erika-joy-isabella-nordberg
5841,Erika Joy Isabella Nordberg,,Dunvegan,,L,erika-joy-isabella-nordberg-dunvegan
2998,Erika Julia Giacomozzi,ITA,,Chandelier Carmenere Very Important Poddle,S,erika-julia-giacomozzi
3049,Erika Julia Giacomozzi,ITA,Dolcetto Sisma,,S,erika-julia-giacomozzi-dolcetto-sisma
4517,Erika Nordberg,SWE,Dun,,L,erika-nordberg-dun
4482,Erika Nordberg,SWE,HIO,,L,erika-nordberg-hio
3689,Erika Nordberg,SWE,Tuva,Tuva,L,erika-nordberg-tuva
1802,Erika Siotto,ITA,Anakin,,L,erika-siotto-anakin
1750,Erika Siotto,ITA,Glen,Mawlch Quark detto Glen,L,erika-siotto-glen
8220,Erika Sorger,SVK,Dorka,Amromeka Illuminating Yellow (Dorka),S,erika-sorger-dorka
113,Erika spiller,HRV,NANGAMAI FIREFLY,,L,erika-spiller-nangamai-firefly
4898,Erika Springfeldt,SWE,Jet,,L,erika-springfeldt-jet
7999,Erika Springfeldt,SWE,Peak,,M,erika-springfeldt-peak
7927,Erika Springfeldt,SWE,Tårtan,,M,erika-springfeldt-tartan
1542,erin Dunaway,EST,,Legacy?s smooches for the audience,M,erin-dunaway-2
1315,erin Dunaway,EST,,Legacy’s smooches for the audience,M,erin-dunaway
3272,erin Dunaway,EST,,Legacy's Spot On Review,M,erin-dunaway-3
6067,erin Dunaway,EST,,Galactic breez almondjoy,L,erin-dunaway-4
5279,erin Dunaway,EST,Twist,,L,erin-dunaway-twist
3766,Erin Piercy,CAN,Seeker,Scotia Seeker (Seeker),L,erin-piercy-seeker
1589,Erja Nimander,,Metka,,L,erja-nimander-metka
1230,Erja Nimander,,SAUNAJAAKON FUNFACTOR,,L,erja-nimander-saunajaakon-funfactor
1562,Erja Nimander,,SAUNAJAAKON KILIMANJARO,,L,erja-nimander-saunajaakon-kilimanjaro
5712,Erjavec Janja,SVN,Bailey,Elison's Bobby Brown Bailey,L,erjavec-janja-bailey
7425,Erlach Monika,AUT,Liam,Liam of Jennifers Bonfire Jennifers Bonfire,L,erlach-monika
3343,Erlach Monika,AUT,NALA,"Nala ""Nala""",L,erlach-monika-nala
5842,Erno Paju,,,DALAMIGOS KEEP THE FAITH,L,erno-paju
7446,Ersie Theocharopoulou,GRC,,Doubleuse Columbia Doubleuse kennel,L,ersie-theocharopoulou
565,Ersie Theocharopoulou,GRC,Pikla,Doubleuse Columbia (Pikla),L,ersie-theocharopoulou-pikla
8344,Ervinas Tamulionis,LTU,Tokya,,S,ervinas-tamulionis-tokya
4140,Erwin Schoffelen,BEL,Pepper,,L,erwin-schoffelen-pepper
6344,Erwin Schoffelen,BEL,Tj,,L,erwin-schoffelen-tj
623,Erwin Unger,AUT,Dexter,"In Defence of Dreams Ponad Wszystko ""Dexter""",M,erwin-unger-dexter
634,Erwin Unger,AUT,Grace,"Grace 'Unger Erwin' ""Grace""",M,erwin-unger-grace
2804,Esmee Fonteijn,NLD,,Noble by heart the tender tempest,M,esmee-fonteijn
6011,Essi Fagerlund,,,STRONG SOUND JOLLY JOKER,I,essi-fagerlund
5981,Essi Fagerlund,,TRAMIRUN CARAWAY,,M,essi-fagerlund-tramirun-caraway
1344,Essi Mattsson,,CEREBELLUM'S MICHALCHUCK,,M,essi-mattsson-cerebellums-michalchuck
1651,Essi Mattsson,,Leevi,,M,essi-mattsson-leevi
1254,Essi Moring,,,CAPANDUS IRISH COFFEE,L,essi-moring
2704,Esteban Lechevallier,FRA,,Sheperds Lady Perfect,L,esteban-lechevallier
1175,Estelle Cosson,FRA,,TYRA LA NOIRE,S,estelle-cosson
3064,Estelle Robinson,USA,,3bf Turn & Burn,M,estelle-robinson
6838,Estelle Robinson,USA,Brodie,,M,estelle-robinson-brodie
4461,Ester Gorseth,NOR,Leo,,L,ester-gorseth-leo
3708,Esther Buth,NLD,Avicii,Infinity Light Wake Me Up Avicii,L,esther-buth-avicii
4048,Esther Falck Jakobsen,NOR,Dixie,,L,esther-falck-jakobsen-dixie
7591,Esther Falck Jakobsen,NOR,Fjellmannsplass Bia,,L,esther-falck-jakobsen-fjellmannsplass-bia
7949,Esther Falck Jakobsen,NOR,Mais,,M,esther-falck-jakobsen-mais
895,Esther Seiler,,Jay,Liberty Jay of Black Diamond Sheltie,M,esther-seiler
2555,Esther Shrader,USA,,Lazy J's Pinch of Perfect Zest,L,esther-shrader
8383,Eszter Judit Kovács,HUN,Nova,"Dancing on Fire Nova ""Nova""",M,eszter-judit-kovacs-nova
6509,Eszter Kovács,,,Fancing on Fire Nova,M,eszter-kovacs
458,Eszter Olah,HUN,Tesla,"Wondersoul Almighty Tesla ""Tesla""",L,eszter-olah-tesla
6474,Eszter Szamfira,HUN,,Balckbird Gold’N Rebeits,L,eszter-szamfira
514,Eszter Szamfira,HUN,Tessa,"Blackbird Gold'N Rebeits ""Tessa""",L,eszter-szamfira-tessa
3552,Euan Paterson,GBR,Crazee,Devongem Quick Time (Crazee),I,euan-paterson-crazee
3559,Euan Paterson,GBR,Cuckoo,,I,euan-paterson-cuckoo
4592,Eunsu Yang,,OTSO,,M,eunsu-yang-otso
2264,Eva Andělová,,,Ability Black Uriash,M,eva-andelova
2131,Eva Duchoňová,,,Bizzis Tales all about Vaiana,L,eva-duchonova
2073,Eva Filípková,SVK,Lea,,I,eva-filipkova-lea
5244,Eva Filípková,SVK,Nella,Velox Crur Famosa Nella,I,eva-filipkova-nella
2610,Eva Johansson,SWE,,Busy Border Koz,L,eva-johansson
8370,Eva Kastelic,,Ponyo,Doggone Jolly's Paint the Way,L,eva-kastelic-ponyo
2154,Eva Knapková,,,Avalanche April Jantarová Země,L,eva-knapkova
3092,Eva Konickova,CZE,,Harley King Alkyra,M,eva-konickova
7335,Eva Lacnakova,CZE,Ice,Ice Age Acorn with eager to work,S,eva-lacnakova-ice
8397,Eva Lasáková,,Bella,Banshee Happy Firefly (Bella),I,eva-lasakova-bella
6620,Eva Medić,HRV,Ursa,Mawlch Ursa (Ursa),I,eva-medic-ursa
1759,Eva Medić,HRV,Yin,,L,eva-medic-yin
2799,Eva Miravet Muñoz,ESP,Pan,Pan-Z,M,eva-miravet-munoz-pan-z
7761,Eva Müller-Schnick,DEU,,Cayman Athletic of Noble County,M,eva-muller-schnick
4295,Eva Müller-Schnick,DEU,Boom,,M,eva-muller-schnick-boom
2069,Eva Nadrchalová,CZE,,Even More Fun Hardy Origin,I,eva-nadrchalova
5243,Eva Nadrchalová,CZE,Bleška,,I,eva-nadrchalova-bleska
6540,Eva Panáčová,CZE,,Arwen Undomiel Wockermania,S,eva-panacova
718,Eva Panáčová,CZE,Lychee,,S,eva-panacova-lychee
8008,Eva Persson,SWE,Nille,,M,eva-persson-nille
2807,Eva Pfister,CHE,Zorro,,S,eva-pfister-zorro
4722,Eva Randi Walberg,NOR,LEON,,S,eva-randi-walberg-leon
3155,Eva Slapakova,CZE,Ayka,Ayka Acaena,I,eva-slapakova-ayka-acaena
4608,Eva Sundberg,NOR,,Manaca's Spice Of Life,M,eva-sundberg
4965,Eva Uhrová,CZE,Pupu,,L,eva-uhrova-pupu
6305,Eva van de Wiel,,Zoey,,L,eva-van-de-wiel-zoey
4638,Eva Vostřáková,CZE,Finn,,M,eva-vostrakova-finn
4527,Eva Vostřáková,CZE,Jet,,L,eva-vostrakova-jet
2028,Eva-Maria Gehmair,AUT,Akela,,M,eva-maria-gehmair-akela
4359,Eva-marie Ravn-mølby,DNK,IV,,I,eva-marie-ravn-molby-iv
3097,Eve Blom,DNK,Saimi,Gjerulff Magical work,M,eve-blom
8442,Eve Lepik,EST,Nory,,I,eve-lepik-nory
5051,Evelien Moyaers,BEL,Twilight,,M,evelien-moyaers-twilight
6271,Evelien Tewes,FIN,San,,L,evelien-tewes-san
260,Evelin Pranovi,ITA,ALVIN ROCK'N'ROLL,,M,evelin-pranovi-alvin-rocknroll
5232,EVELINA FRANGIONI,ITA,,TYRIONIANNISTER DETTO BUD SPENCER,S,evelina-frangioni
4571,Evelina Oskarsson,SWE,Hedwig,,M,evelina-oskarsson-hedwig
4634,Evelina Oskarsson,SWE,Melker,,M,evelina-oskarsson-melker
2762,Eveline Pöhl,AUT,,Opale Noire de la Mesta Pastores,M,eveline-pohl
6920,Evelyn Lively,USA,Skye,,M,evelyn-lively-skye
1717,Evelyn Maier,AUT,Aiyana,Sam´s Motley Crew Belas Lovely Aiyana Aiyana,I,evelyn-maier-aiyana
1788,Evelyn Maier,AUT,Yuma,Sam´s Motley Crew Belas Powerful Yuma Yuma,L,evelyn-maier-yuma
5452,Evelyne Leydier,FRA,,Run Away De La Demeure Des Loups Run Away,L,evelyne-leydier
2569,Evelyne Von Riedmatten,CHE,Jacket,Dark Jacket of Water Valley,L,evelyne-von-riedmatten
6997,Evelyne Von Riedmatten,CHE,Saija,,S,evelyne-von-riedmatten-saija
4774,Even Olstad,NOR,Mango,,S,even-olstad-mango
7911,Evie Rekola,FIN,Ennu,,L,evie-rekola-ennu
783,Ewa Fonkowicz,POL,Masza,,S,ewa-fonkowicz-masza
5310,Ewa Fonkowicz,POL,Tula,,S,ewa-fonkowicz-tula
8262,Ewa Kępka,POL,Mafia,,L,ewa-kepka-mafia
8253,Ewa Kępka,POL,Yakuza,,L,ewa-kepka-yakuza
4957,Ewa Musioł,POL,Wolta,,L,ewa-musiol-wolta
550,Ewa Sadal,POL,Dashi,Spiffing Wit Dynamic Dashi (Dashi),L,ewa-sadal-dashi
498,Ewa Sadal,POL,Tike,,L,ewa-sadal-tike
448,Ewa Starzyk,POL,Koka,Koka Penny Whistle,L,ewa-starzyk-koka
2775,Ewout De Ronde,BEL,,A Magic Dragon von der Happy-Horse-Farm,M,ewout-de-ronde
6371,Ewout De Ronde,BEL,Hylas,,M,ewout-de-ronde-hylas
5283,Fabian Wismer,CHE,Django,Django Django,L,fabian-wismer-django
7250,Fabien Flouret,FRA,Noz,,M,fabien-flouret-noz
1013,Fabien Perez,FRA,Raven,,I,fabien-perez-raven
5548,Fabien Perez,FRA,Unstoppable Stormwind,,L,fabien-perez-unstoppable-stormwind
323,Fabienne Rimann,CHE,,Don't Mess With Fajita of Impressive Twilight,S,fabienne-rimann
334,Fabienne Rimann,CHE,,A beautiful Night,S,fabienne-rimann-2
7561,Fabienne Thines,LUX,Love,Love me Tender SonicWorkaholic (Love),L,fabienne-thines-love
1037,Fabio Ferri,ITA,,RAVEN OF CRAZY SISSY'S HOME,I,fabio-ferri
5188,Fabio Gherarducci,ITA,,OXANA DES SOLDATS DE KRIST ALE,L,fabio-gherarducci
5609,Fabio GUALTIERI,ITA,,HELENE SOLEIL DELLE LANDE DI INSUBRIA,S,fabio-gualtieri
2826,Fabio Marinelli,ITA,Joxi-N,,S,fabio-marinelli-joxi-n
43,Fabrizio Cantatore,ITA,Emma,EMMA OF CRAZY SISSY'S HOME,I,fabrizio-cantatore
1030,fabrizio franzoso,ITA,Pandora,PANDORA DI SPIRIT'S DOG,I,fabrizio-franzoso
263,Fabrizio Romano,ITA,,ROKKITASSUN BEST FRIEND,M,fabrizio-romano
5536,Fabrizio Trapletti,ITA,QUEEN,,L,fabrizio-trapletti-queen
3428,Faktorová Barbora,CZE,Falkoušek,Falco,M,faktorova-barbora-falkousek
4513,Fanny Gott,SWE,Fleet,For The Win Fleet,L,fanny-gott-fleet
4514,Fanny Gott,SWE,Lad,,L,fanny-gott-lad
3607,Fanny Häggström,SWE,Ada,Iselvallens Sweet-Ada,I,fanny-haggstrom-ada
3762,Faren Sandberg,CAN,Marvellous,Kvell Quick Angel (Marvellous),L,faren-sandberg-marvellous
3959,Faren Sandberg,CAN,Snacks,Cerunnos Sweet And Savory (Snacks),S,faren-sandberg-snacks
5114,Farida Camillo,ITA,,BARANYAI UGYES KOMA,I,farida-camillo
849,Farkas Andrea,HUN,Ben,Wanderers of Saint Wendelin Ben,L,farkas-andrea-ben
938,Farkas Katalin,HUN,Amy,Powder Puff Hestia Flying Victory,S,farkas-katalin-amy
6698,Fausto Carvalho,PRT,Becky,,L,fausto-carvalho-becky
8281,Faustyna Maciejewska,POL,Hazy,,L,faustyna-maciejewska-hazy
7220,Fauve Legros,BEL,Sparrow,,L,fauve-legros-sparrow
2035,Favari Cintia,HUN,Jum,,S,favari-cintia-jum
967,Favari Cintia,HUN,Jumi,Unexpected Love of Summergarden,S,favari-cintia-jumi
1092,Faye SAVARY,ITA,LULLABY BUMBLEBEE,,L,faye-savary-lullaby-bumblebee
854,Fazekas Ágnes,HUN,Tra,Zimantra,L,fazekas-agnes-tra
894,Fazekas Emese,HUN,Katrina,Happy Shepherds Katrina,M,fazekas-emese-katrina
810,Fazekas Emese,HUN,Pippa,Bordermania Fairy Oak,I,fazekas-emese-pippa
5431,Fazekas Emese,HUN,Yoru,KitFox Yoru,S,fazekas-emese-yoru
5407,Fazekas Emese,HUN,Yume,Kitfox Yume,M,fazekas-emese-yume
7312,Fco Javier Márquez Blasco,ESP,Penny Limon,,S,fco-javier-marquez-blasco-penny-limon
58,Federica Grilli,HRV,,Nangamai Jelly Bean,I,federica-grilli
1924,Federica Grilli,HRV,Gina,Nangamai Jelly Bean (Gina),I,federica-grilli-gina
2026,Federica Grilli,HRV,Iko,Rokkitassun best friend Iko,M,federica-grilli-iko
6142,Federica Grillo,ITA,,Nangamai Jelly bean Gina,I,federica-grillo
232,federica polga,ITA,,SIRIUS BLACK BAYMAX DELLA GRISETTA,L,federica-polga
268,Federica Tuzzi,ITA,,EMILY DOLOMITI AUSSIE,M,federica-tuzzi
62,Federica Venturini,ITA,,GINGERBELL PERCHE' NO?,I,federica-venturini
